source_line,category_title,domain_and_series,source,quality,legacy_rejection_basis_seed,integrity_status,editorial_disposition,legacy_guard_action,reason_class,first_principles_rationale,recommended_next_action,linked_tracker_ids,linked_tracker_dispositions
1737,Highest cPIA property rights and rule-based governance rating,Government · IQ.CPA.PROP.XQ,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,specialized_composite_jargon,CPIA cluster scores are specialized expert-policy composites with limited intuitive meaning for general players and would add a dense block of closely related governance scores.,Keep excluded; use broader recognizable governance/democracy indices instead.,,
1738,Highest cPIA quality of budgetary and financial management rating,Government · IQ.CPA.FINQ.XQ,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,specialized_composite_jargon,CPIA cluster scores are specialized expert-policy composites with limited intuitive meaning for general players and would add a dense block of closely related governance scores.,Keep excluded; use broader recognizable governance/democracy indices instead.,,
1739,Highest cPIA social protection rating,Government · IQ.CPA.PROT.XQ,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,specialized_composite_jargon,CPIA cluster scores are specialized expert-policy composites with limited intuitive meaning for general players and would add a dense block of closely related governance scores.,Keep excluded; use broader recognizable governance/democracy indices instead.,,
1742,"Highest pPG, IBRD",Economy · DT.DOD.MIBR.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,macro_finance_overproliferation,"This is a specialized balance-sheet, debt-service, financial-market, monetary, or government-finance series from the overgrown macro matrix. It is either jargon-heavy, size-dominated, denominator-sensitive, or too close to stronger retained economy anchors.",Keep excluded from the core catalog; a future macro category must have a plain-English definition and clear distinct player value.,,
1743,"Most cheese from milk of buffalo, fresh or processed produced",Livestock · QCL:'22252:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1766,Largest average time to clear imports through customs,Development · IC.CUS.DURS.IM,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,world_bank_low_marginal_value_or_density,"After first-principles re-review, this leftover World Bank concept does not clear v16.2.6’s bar for distinct, intuitive, non-redundant player value relative to the curated catalog and recovered source families.","Keep excluded. A future release may reconsider only with a clearly distinct definition, strong source path and demonstrated player value.",,
1767,Highest time required to obtain an operating license,Economy · IC.FRM.DURS,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,world_bank_low_marginal_value_or_density,"After first-principles re-review, this leftover World Bank concept does not clear v16.2.6’s bar for distinct, intuitive, non-redundant player value relative to the curated catalog and recovered source families.","Keep excluded. A future release may reconsider only with a clearly distinct definition, strong source path and demonstrated player value.",,
1768,Largest number of visits or required meetings with tax officials,Economy · IC.TAX.METG,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,world_bank_low_marginal_value_or_density,"After first-principles re-review, this leftover World Bank concept does not clear v16.2.6’s bar for distinct, intuitive, non-redundant player value relative to the curated catalog and recovered source families.","Keep excluded. A future release may reconsider only with a clearly distinct definition, strong source path and demonstrated player value.",,
1770,Highest time to obtain an electrical connection,Energy · IC.ELC.DURS,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,world_bank_low_marginal_value_or_density,"After first-principles re-review, this leftover World Bank concept does not clear v16.2.6’s bar for distinct, intuitive, non-redundant player value relative to the curated catalog and recovered source families.","Keep excluded. A future release may reconsider only with a clearly distinct definition, strong source path and demonstrated player value.",,
1771,"Highest net official flows from UN agencies, SPRP",Development · DT.NFL.SPRP.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,donor_aid_flow_matrix_overproliferation,Country-by-donor and agency-specific aid-flow slices form a highly repetitive matrix and are not strong standalone world-knowledge questions for the core game.,"Keep excluded; retain only broad, intuitive aid/development-finance concepts if separately justified.",,
1772,"Highest net official flows from UN agencies, UNAIDS",Economy · DT.NFL.UNAI.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,donor_aid_flow_matrix_overproliferation,Country-by-donor and agency-specific aid-flow slices form a highly repetitive matrix and are not strong standalone world-knowledge questions for the core game.,"Keep excluded; retain only broad, intuitive aid/development-finance concepts if separately justified.",,
1773,Highest customs and other import duties,Government · GC.TAX.IMPT.CN,World Bank,,generic_v16_2_3_batch_reason,failed,retain_exclusion,confirm_reasoned_exclusion,cross_country_comparability_invalid,"This World Bank path is denominated in national/local-currency units or another non-comparable country-specific price basis. Absolute cross-country ranking would compare incompatible units, which is a hard v16.2.6 integrity failure.",Keep permanently blocked unless replaced by a genuinely comparable common-currency/PPP or dimensionless series with a separately validated definition.,,
1774,"Highest net bilateral aid flows from DAC donors, Finland",Economy · DC.DAC.FINL.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,donor_aid_flow_matrix_overproliferation,Country-by-donor and agency-specific aid-flow slices form a highly repetitive matrix and are not strong standalone world-knowledge questions for the core game.,"Keep excluded; retain only broad, intuitive aid/development-finance concepts if separately justified.",,
1776,"Highest net official flows from UN agencies, UNWOMEN",Development · DT.NFL.UNWN.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,donor_aid_flow_matrix_overproliferation,Country-by-donor and agency-specific aid-flow slices form a highly repetitive matrix and are not strong standalone world-knowledge questions for the core game.,"Keep excluded; retain only broad, intuitive aid/development-finance concepts if separately justified.",,
1777,"Highest net bilateral aid flows from DAC donors, Netherlands",Economy · DC.DAC.NLDL.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,donor_aid_flow_matrix_overproliferation,Country-by-donor and agency-specific aid-flow slices form a highly repetitive matrix and are not strong standalone world-knowledge questions for the core game.,"Keep excluded; retain only broad, intuitive aid/development-finance concepts if separately justified.",,
1778,Highest social contributions,Government · GC.REV.SOCL.CN,World Bank,,generic_v16_2_3_batch_reason,failed,retain_exclusion,confirm_reasoned_exclusion,cross_country_comparability_invalid,"This World Bank path is denominated in national/local-currency units or another non-comparable country-specific price basis. Absolute cross-country ranking would compare incompatible units, which is a hard v16.2.6 integrity failure.",Keep permanently blocked unless replaced by a genuinely comparable common-currency/PPP or dimensionless series with a separately validated definition.,,
1779,Highest cPIA business regulatory environment rating,Government · IQ.CPA.BREG.XQ,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,specialized_composite_jargon,CPIA cluster scores are specialized expert-policy composites with limited intuitive meaning for general players and would add a dense block of closely related governance scores.,Keep excluded; use broader recognizable governance/democracy indices instead.,,
