source_line,category_title,domain_and_series,source,quality,legacy_rejection_basis_seed,integrity_status,editorial_disposition,legacy_guard_action,reason_class,first_principles_rationale,recommended_next_action,linked_tracker_ids,linked_tracker_dispositions
1634,Highest Hop cones yield,Agriculture · QCL:'01659:5412,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
1636,Lowest primary-school repetition rate,Education · REPR.1.G1.CP,UNESCO UIS,69,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,family_density_near_duplicate_v16_2_6_final_curation,"Plausible in isolation, but too close to a stronger retained stage/subject/infrastructure anchor or part of an over-dense education family; needs family-level curation before any legacy block is cleared. Final v16.2.6 curation decision: this concept is not selected for the playable core, so there is no reason to leave its legacy state unresolved.","Keep excluded for v16.2.6. A future release may explicitly reopen it, but the historical rejection is now backed by this current editorial curation decision.",family:unesco:lowest-primary-repetition,ready_for_source_family_validation
1637,Highest share of women in management,Labor · SDG_0552_NOC_RT_A,ILOSTAT,69,generic_v15_rejected_only,verified,advance_to_validation,clear_generic_legacy_block,broad_labor_anchor,Distinct and reasonably intuitive labor-market/workplace measure that broadens the catalog beyond unemployment and output statistics.,Validate ILOSTAT series definitions/coverage and use plain-English copy before activation.,family:ilostat:highest-women-management,ready_for_source_family_validation
1638,Highest school internet access,Technology · SCHBSP.1.WINTERN,UNESCO UIS,69,generic_v15_rejected_only,verified,advance_to_validation,clear_generic_legacy_block,infrastructure_breadth,Concrete school-infrastructure measure that players can readily interpret; selected as an anchor from a larger cluster rather than shipping every closely related facility indicator.,Validate the UIS school-infrastructure series; preserve family caps so internet/electricity/sanitation do not proliferate into a near-duplicate block.,family:unesco:highest-school-internet,ready_for_source_family_validation
1641,Highest net investment in nonfinancial assets,Government · GC.NFN.TOTL.CN,World Bank,,generic_v16_2_3_batch_reason,failed,retain_exclusion,confirm_reasoned_exclusion,cross_country_comparability_invalid,"This World Bank path is denominated in national/local-currency units or another non-comparable country-specific price basis. Absolute cross-country ranking would compare incompatible units, which is a hard v16.2.6 integrity failure.",Keep permanently blocked unless replaced by a genuinely comparable common-currency/PPP or dimensionless series with a separately validated definition.,,
1643,Highest other expense,Government · GC.XPN.OTHR.CN,World Bank,,generic_v16_2_3_batch_reason,failed,retain_exclusion,confirm_reasoned_exclusion,cross_country_comparability_invalid,"This World Bank path is denominated in national/local-currency units or another non-comparable country-specific price basis. Absolute cross-country ranking would compare incompatible units, which is a hard v16.2.6 integrity failure.",Keep permanently blocked unless replaced by a genuinely comparable common-currency/PPP or dimensionless series with a separately validated definition.,,
1645,"Highest taxes on income, profits and capital gains",Government · GC.TAX.YPKG.CN,World Bank,,generic_v16_2_3_batch_reason,failed,retain_exclusion,confirm_reasoned_exclusion,cross_country_comparability_invalid,"This World Bank path is denominated in national/local-currency units or another non-comparable country-specific price basis. Absolute cross-country ranking would compare incompatible units, which is a hard v16.2.6 integrity failure.",Keep permanently blocked unless replaced by a genuinely comparable common-currency/PPP or dimensionless series with a separately validated definition.,,
1646,"Highest net official flows from UN agencies, IAEA",Economy · DT.NFL.IAEA.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,donor_aid_flow_matrix_overproliferation,Country-by-donor and agency-specific aid-flow slices form a highly repetitive matrix and are not strong standalone world-knowledge questions for the core game.,"Keep excluded; retain only broad, intuitive aid/development-finance concepts if separately justified.",,
1647,"Highest net bilateral aid flows from DAC donors, Spain",Economy · DC.DAC.ESPL.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,donor_aid_flow_matrix_overproliferation,Country-by-donor and agency-specific aid-flow slices form a highly repetitive matrix and are not strong standalone world-knowledge questions for the core game.,"Keep excluded; retain only broad, intuitive aid/development-finance concepts if separately justified.",,
1649,Highest changes in inventories,Economy · NE.GDI.STKB.KN,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,current_tracker_nonplayable_or_removed,"The current v16.2.6 tracker independently resolves this concept as removed or non-playable, so the historical rejection now has a current reason rather than relying on legacy status alone.",Keep excluded unless a future release explicitly reverses the current tracker decision with new source/editorial evidence.,existing:NE.GDI.STKB.CD,removed_clarity
1650,Highest borrowers from commercial banks,Economy · FB.CBK.BRWR.P3,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,world_bank_low_marginal_value_or_density,"After first-principles re-review, this leftover World Bank concept does not clear v16.2.6’s bar for distinct, intuitive, non-redundant player value relative to the curated catalog and recovered source families.","Keep excluded. A future release may reconsider only with a clearly distinct definition, strong source path and demonstrated player value.",,
1651,Highest depositors with commercial banks,Economy · FB.CBK.DPTR.P3,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,world_bank_low_marginal_value_or_density,"After first-principles re-review, this leftover World Bank concept does not clear v16.2.6’s bar for distinct, intuitive, non-redundant player value relative to the curated catalog and recovered source families.","Keep excluded. A future release may reconsider only with a clearly distinct definition, strong source path and demonstrated player value.",,
1652,"Highest net financial flows, RDB concessional",Economy · DT.NFL.RDBC.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,macro_finance_overproliferation,"This is a specialized balance-sheet, debt-service, financial-market, monetary, or government-finance series from the overgrown macro matrix. It is either jargon-heavy, size-dominated, denominator-sensitive, or too close to stronger retained economy anchors.",Keep excluded from the core catalog; a future macro category must have a plain-English definition and clear distinct player value.,,
1653,Highest interest rate spread,Economy · FR.INR.LNDP,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,macro_finance_overproliferation,"This is a specialized balance-sheet, debt-service, financial-market, monetary, or government-finance series from the overgrown macro matrix. It is either jargon-heavy, size-dominated, denominator-sensitive, or too close to stronger retained economy anchors.",Keep excluded from the core catalog; a future macro category must have a plain-English definition and clear distinct player value.,,
1654,Highest cPIA structural policies cluster average,Government · IQ.CPA.STRC.XQ,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,specialized_composite_jargon,CPIA cluster scores are specialized expert-policy composites with limited intuitive meaning for general players and would add a dense block of closely related governance scores.,Keep excluded; use broader recognizable governance/democracy indices instead.,,
1656,Highest market capitalization of listed domestic companies,Economy · CM.MKT.LCAP.CD,World Bank,,generic_v16_2_3_batch_reason,verified,retain_exclusion,confirm_reasoned_exclusion,macro_finance_overproliferation,"This is a specialized balance-sheet, debt-service, financial-market, monetary, or government-finance series from the overgrown macro matrix. It is either jargon-heavy, size-dominated, denominator-sensitive, or too close to stronger retained economy anchors.",Keep excluded from the core catalog; a future macro category must have a plain-English definition and clear distinct player value.,,
